nb_clients,T,s,n_rounds,corrected_budget,build_seconds,solve_seconds,scip_seconds,status,objective_value,achieved_GHG
108,15,60,74,143.283894,0.0006260739173740149,2.2703090240247548,2.2480512459296733,optimal,124.31272502765734,143.28141167407227
108,15,80,94,143.06037600000002,0.0005032869521528482,2.076361414976418,2.051768549019471,optimal,124.7354624773599,143.051232
108,15,100,114,142.52444400000002,0.0005966529715806246,2.466755958041176,2.4367272139061242,optimal,125.11748095988668,142.523586
108,5,20,24,40.93202699999999,0.0009451070800423622,1.5670372128952295,1.5563251220155507,optimal,109.81102934595657,40.93157999962027
108,5,40,44,40.60995,0.00044378917664289474,1.9248046078719199,1.910327689955011,optimal,110.87246747423885,40.60973399923561
108,5,60,64,40.054787999999995,0.0006226107943803072,2.6989590611774474,2.6792628031689674,optimal,111.35804083746454,40.05442199379272
108,5,80,84,40.283376,0.000576474005356431,3.497169022914022,3.4733118989970535,optimal,111.77447365338907,40.282779
108,5,100,104,40.458003,0.0005555558018386364,2.6791443980764598,2.6514732209034264,optimal,112.01889653319381,40.457753999999994
108,3,20,22,20.553081,0.000911033945158124,1.571509069064632,1.5612836920190603,optimal,103.14471745013965,20.550581999049335
108,3,40,42,20.375679,0.0004468329716473818,2.3499304929282516,2.3360292930155993,optimal,104.06017204176344,20.3574026043742
108,3,60,62,19.871142,0.0005886959843337536,4.300534052075818,4.282247269991785,optimal,104.43246753433057,19.826262
108,3,80,82,20.223123,0.0006386479362845421,4.330677976133302,4.3074038261547685,optimal,104.87809550388073,20.020179
108,3,100,102,20.371419000000003,0.0005156048573553562,5.709222074132413,5.681261846097186,optimal,105.194590626757,20.267694
216,90,20,109,1914.529842,0.0008476360235363245,4.189831410069019,4.132513986201957,optimal,285.9106324393366,1913.939079
216,90,40,129,1915.609602,0.0007478459738194942,4.318615625146776,4.257792443968356,optimal,289.48394441723093,1915.5733410000003
216,90,60,149,1915.25058,0.0009027570486068726,4.962820905959234,4.889695081161335,optimal,291.26022751059554,1915.1981669999998
216,90,80,169,1914.641373,0.0009590471163392067,5.063436368945986,4.977103895973414,optimal,292.5564340091133,1914.5018579999999
216,90,100,189,1914.2261939999999,0.001264302060008049,4019.270824647043,4019.176721554948,optimal,293.6259079851234,1914.043674
216,75,20,94,1586.058642,0.0009844289161264896,2.614406367065385,2.5697039330843836,optimal,282.33692396603846,1585.806537
216,75,40,114,1585.641231,0.0006642378866672516,3.491797653026879,3.4398897408973426,optimal,284.70551778614856,1585.133079
216,75,60,134,1586.687616,0.0007357669528573751,141.63631130196154,141.57506649801508,optimal,286.6753048066423,1586.632599
216,75,80,154,1587.038946,0.0010212771594524384,4.558700341032818,4.488345446996391,optimal,288.1364585158781,1586.4466679999998
216,75,100,174,1586.622156,0.0010373098775744438,5.195661772042513,5.097518498077989,optimal,289.20780190863593,1586.27688
216,60,20,79,1253.278002,0.0007711499929428101,14.194865931989625,14.157999093877152,optimal,276.70652900700384,1253.2394459999998
216,60,40,99,1253.991543,0.0007619881071150303,39.73440500092693,39.688568331999704,optimal,279.08798925116025,1253.962986
216,60,60,119,1253.58918,0.0007594090420752764,3.6264444480184466,3.5717448808718473,optimal,280.9088966977321,1253.537991
